person_id,rownum,binary_choice,price_to_inc,range,acceleration,top_speed,pollution,size,big_enough,luggage_space,operating_cost,station_availability,suv,sports_car,station_wagon,truck,van,ev,commute_x_ev,college_x_ev,cng,methanol,college_x_methanol,not_ev,not_cng,j,y
33,200,1,4.8177056,125,4.0,85,0.0,2,0,1.0,2,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
33,201,0,5.1388859,300,6.0,140,0.25,3,0,1.0,6,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
33,202,0,5.1388859,300,6.0,140,0.25,3,0,1.0,6,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,1
33,203,0,3.5329841,250,2.5,85,0.6,3,0,1.0,8,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1
33,204,0,3.5329841,250,2.5,85,0.6,3,0,1.0,8,0.7,0,0,1,0,0,0,0,0,0,1,1,1,0,5,1
34,205,0,2.8118444,250,4.0,85,0.4,3,0,0.7,4,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
34,206,0,2.8118444,250,4.0,85,0.4,3,0,0.7,4,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
34,207,0,3.3230888,400,6.0,95,0.75,3,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
34,208,0,3.3230888,400,6.0,95,0.75,3,0,1.0,6,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4
34,209,1,3.8343333,250,2.5,110,0.25,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
34,210,0,3.8343333,250,2.5,110,0.25,2,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
35,211,0,5.5544150000000005,200,6.0,85,0.0,2,0,0.7,1,0.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2
35,212,0,5.5544150000000005,200,6.0,85,0.0,2,0,0.7,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2
35,213,1,5.806888400000001,75,2.5,140,0.4,3,1,0.7,8,0.3,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2
35,214,0,5.806888400000001,75,2.5,140,0.4,3,1,0.7,8,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,3,2
35,215,0,4.292047900000001,300,4.0,85,0.75,1,0,1.0,2,0.7,1,0,0,0,0,0,0,0,0,1,1,1,0,4,2
35,216,0,4.292047900000001,300,4.0,85,0.75,1,0,1.0,2,0.7,0,1,0,0,0,0,0,0,0,1,1,1,0,5,2
36,217,0,4.035965099999999,200,2.5,55,0.0,3,0,0.7,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2
36,218,0,4.035965099999999,200,2.5,55,0.0,3,0,0.7,8,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2
36,219,1,3.0863263,300,4.0,110,0.75,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
36,220,0,3.0863263,300,4.0,110,0.75,3,0,1.0,2,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
36,221,0,3.5611457000000004,350,6.0,140,0.25,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
36,222,0,3.5611457000000004,350,6.0,140,0.25,2,0,1.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
37,223,0,1.9270822,75,2.5,85,0.1,2,0,1.0,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
37,224,0,1.9270822,75,2.5,85,0.1,2,0,1.0,2,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
37,225,0,2.2482626,300,4.0,95,0.4,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4
37,226,0,2.2482626,300,4.0,95,0.4,3,0,1.0,4,0.3,0,0,0,0,1,0,0,0,0,1,0,1,0,3,4
37,227,1,2.8906232999999997,350,6.0,110,0.75,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
37,228,0,2.8906232999999997,350,6.0,110,0.75,3,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
38,229,0,4.8177056,75,2.5,110,0.4,3,0,1.0,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
38,230,0,4.8177056,75,2.5,110,0.4,3,0,1.0,2,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
38,231,1,5.1388859,300,4.0,140,0.75,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
38,232,0,5.1388859,300,4.0,140,0.75,3,0,1.0,4,0.3,0,0,0,0,1,0,0,0,0,1,0,1,0,3,2
38,233,0,3.5329841,350,6.0,85,0.25,2,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
38,234,0,3.5329841,350,6.0,85,0.25,2,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
39,235,1,7.708328900000001,125,6.0,85,0.0,1,0,0.7,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
39,236,0,7.708328900000001,125,6.0,85,0.0,1,0,0.7,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
39,237,0,5.4600663,300,2.5,140,0.25,2,0,1.0,4,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0
39,238,0,5.4600663,300,2.5,140,0.25,2,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
39,239,0,6.102427,250,4.0,85,0.6,3,1,1.0,6,0.1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0
39,240,0,6.102427,250,4.0,85,0.6,3,1,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0
40,241,0,3.0296809,200,6.0,65,0.0,3,0,0.7,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2
40,242,0,3.0296809,200,6.0,65,0.0,3,0,0.7,4,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2
40,243,1,3.2821542999999997,75,2.5,110,0.1,2,0,1.0,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2
40,244,0,3.2821542999999997,75,2.5,110,0.1,2,0,1.0,2,0.3,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2
40,245,0,4.0395745000000005,350,4.0,85,0.75,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
40,246,0,4.0395745000000005,350,4.0,85,0.75,3,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,2
41,247,0,1.3795612,75,4.0,110,0.4,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3
41,248,0,1.3795612,75,4.0,110,0.4,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3
41,249,0,0.8277367,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,2,3
41,250,1,0.8277367,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,3
41,251,0,0.96569282,350,2.5,85,0.25,1,0,1.0,8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,3
41,252,0,0.96569282,350,2.5,85,0.25,1,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,3
42,253,1,4.1753447999999995,75,6.0,110,0.4,3,1,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
42,254,0,4.1753447999999995,75,6.0,110,0.4,3,1,0.7,8,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
42,255,0,4.8177056,300,2.5,140,0.75,3,1,1.0,2,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
42,256,0,4.8177056,300,2.5,140,0.75,3,1,1.0,2,0.1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0
42,257,0,5.1388859,350,4.0,85,0.25,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
42,258,0,5.1388859,350,4.0,85,0.25,2,0,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
43,259,0,3.5346277,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
43,260,0,3.5346277,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4
43,261,0,3.7871010999999997,75,6.0,85,0.4,3,0,1.0,4,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
43,262,0,3.7871010999999997,75,6.0,85,0.4,3,0,1.0,4,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4
43,263,1,2.7772075000000003,350,2.5,110,0.25,1,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
43,264,0,2.7772075000000003,350,2.5,110,0.25,1,0,1.0,8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4
44,265,0,3.5787111000000005,200,2.5,85,0.0,2,0,0.7,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2
44,266,0,3.5787111000000005,200,2.5,85,0.0,2,0,0.7,1,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2
44,267,1,4.0899555,300,4.0,85,0.4,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
44,268,0,4.0899555,300,4.0,85,0.4,3,0,1.0,2,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
44,269,0,2.8118444,350,6.0,95,0.75,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
44,270,0,2.8118444,350,6.0,95,0.75,3,0,1.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
45,271,0,3.0674666,200,6.0,65,0.0,0,0,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
45,272,0,3.0674666,200,6.0,65,0.0,0,0,1.0,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4
45,273,0,3.8343333,300,2.5,140,0.6,1,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
45,274,0,3.8343333,300,2.5,140,0.6,1,0,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
45,275,1,4.0899555,350,4.0,85,1.0,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
45,276,0,4.0899555,350,4.0,85,1.0,2,0,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
46,277,0,2.8906232999999997,300,6.0,110,0.25,3,0,1.0,6,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5
46,278,0,2.8906232999999997,300,6.0,110,0.25,3,0,1.0,6,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5
46,279,0,3.2118037,250,2.5,140,0.6,3,0,1.0,8,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,5
46,280,0,3.2118037,250,2.5,140,0.6,3,0,1.0,8,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,3,5
46,281,0,1.9270822,300,4.0,85,1.0,2,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
46,282,1,1.9270822,300,4.0,85,1.0,2,0,1.0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,5
47,283,0,4.0899555,300,4.0,110,0.25,3,0,1.0,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
47,284,0,4.0899555,300,4.0,110,0.25,3,0,1.0,8,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3
47,285,0,2.8118444,250,6.0,140,0.6,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3
47,286,1,2.8118444,250,6.0,140,0.6,3,0,1.0,2,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,3
47,287,0,3.3230888,300,2.5,85,1.0,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
47,288,0,3.3230888,300,2.5,85,1.0,2,0,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,3
48,289,0,4.3455777,75,2.5,85,0.0,3,1,1.0,8,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4
48,290,0,4.3455777,75,2.5,85,0.0,3,1,1.0,8,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4
48,291,0,2.8118444,250,4.0,140,0.1,2,0,1.0,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
48,292,0,2.8118444,250,4.0,140,0.1,2,0,1.0,8,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
48,293,1,3.3230888,400,6.0,85,0.4,3,1,1.0,2,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4
48,294,0,3.3230888,400,6.0,85,0.4,3,1,1.0,2,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,4
49,295,0,2.9778108,75,6.0,55,0.0,1,0,1.0,2,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4
49,296,0,2.9778108,75,6.0,55,0.0,1,0,1.0,2,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4
49,297,0,1.4889054,250,2.5,95,0.25,2,0,1.0,8,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
49,298,0,1.4889054,250,2.5,95,0.25,2,0,1.0,8,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4
49,299,1,2.2333581000000002,250,4.0,140,1.0,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
49,300,0,2.2333581000000002,250,4.0,140,1.0,3,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4
50,301,0,3.9704144,125,2.5,100,0.0,2,0,0.7,4,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2
50,302,0,3.9704144,125,2.5,100,0.0,2,0,0.7,4,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2
50,303,1,4.963018,250,4.0,95,0.4,3,1,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
50,304,0,4.963018,250,4.0,95,0.4,3,1,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
50,305,0,2.9778108,300,6.0,110,0.75,3,1,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
50,306,0,2.9778108,300,6.0,110,0.75,3,1,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
51,307,0,5.5544150000000005,125,6.0,100,0.0,3,0,0.7,4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
51,308,0,5.5544150000000005,125,6.0,100,0.0,3,0,0.7,4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2
51,309,1,5.806888400000001,300,2.5,85,0.4,3,0,1.0,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2
51,310,0,5.806888400000001,300,2.5,85,0.4,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,2
51,311,0,4.292047900000001,250,4.0,95,0.75,2,0,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2
51,312,0,4.292047900000001,250,4.0,95,0.75,2,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,2
52,313,1,4.292047900000001,200,6.0,100,0.0,1,0,0.7,4,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
52,314,0,4.292047900000001,200,6.0,100,0.0,1,0,0.7,4,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
52,315,0,2.7772075000000003,75,2.5,85,0.25,2,0,0.7,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
52,316,0,2.7772075000000003,75,2.5,85,0.25,2,0,0.7,8,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
52,317,0,3.2821542999999997,300,4.0,95,0.6,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0
52,318,0,3.2821542999999997,300,4.0,95,0.6,3,0,1.0,2,0.7,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0
53,319,0,3.8541644,75,2.5,85,0.0,3,0,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
53,320,1,3.8541644,75,2.5,85,0.0,3,0,1.0,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
53,321,0,4.8177056,400,4.0,85,0.75,3,0,1.0,2,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1
53,322,0,4.8177056,400,4.0,85,0.75,3,0,1.0,2,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1
53,323,0,5.1388859,250,6.0,95,0.25,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
53,324,0,5.1388859,250,6.0,95,0.25,2,0,1.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,1
54,325,0,3.7871010999999997,300,4.0,85,0.6,2,0,0.7,2,0.3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
54,326,1,3.7871010999999997,300,4.0,85,0.6,2,0,0.7,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
54,327,0,4.0395745000000005,250,6.0,95,0.25,0,0,1.0,4,0.7,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1
54,328,0,4.0395745000000005,250,6.0,95,0.25,0,0,1.0,4,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1
54,329,0,2.7772075000000003,300,2.5,110,0.5,3,0,1.0,6,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1
54,330,0,2.7772075000000003,300,2.5,110,0.5,3,0,1.0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1
55,331,0,8.4371306,75,2.5,85,0.0,3,0,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
55,332,0,8.4371306,75,2.5,85,0.0,3,0,1.0,8,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4
55,333,0,5.459319799999999,250,4.0,140,0.1,2,0,1.0,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
55,334,0,5.459319799999999,250,4.0,140,0.1,2,0,1.0,8,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
55,335,1,6.4519234,400,6.0,85,0.4,3,0,1.0,2,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4
55,336,0,6.4519234,400,6.0,85,0.4,3,0,1.0,2,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,4
56,337,0,1.2781111,125,2.5,55,0.0,3,1,0.7,1,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2
56,338,0,1.2781111,125,2.5,55,0.0,3,1,0.7,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2
56,339,1,1.2781111,300,4.0,95,0.6,3,1,0.7,2,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2
56,340,0,1.2781111,300,4.0,95,0.6,3,1,0.7,2,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2
56,341,0,0.76686666,250,6.0,110,0.25,2,0,1.0,4,0.1,0,0,0,0,1,0,0,0,0,1,1,1,0,4,2
56,342,0,0.76686666,250,6.0,110,0.25,2,0,1.0,4,0.1,0,0,0,1,0,0,0,0,0,1,1,1,0,5,2
57,343,0,3.3230888,300,4.0,140,0.1,2,0,0.7,2,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2
57,344,0,3.3230888,300,4.0,140,0.1,2,0,0.7,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
57,345,1,3.8343333,250,6.0,85,0.4,3,1,1.0,4,0.7,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2
57,346,0,3.8343333,250,6.0,85,0.4,3,1,1.0,4,0.7,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2
57,347,0,4.0899555,300,2.5,95,0.75,3,1,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2
57,348,0,4.0899555,300,2.5,95,0.75,3,1,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,2
58,349,0,3.8627712999999995,125,4.0,85,0.0,2,0,0.7,8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
58,350,0,3.8627712999999995,125,4.0,85,0.0,2,0,0.7,8,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5
58,351,0,4.1386835,300,6.0,140,0.4,3,1,0.7,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5
58,352,0,4.1386835,300,6.0,140,0.4,3,1,0.7,2,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,5
58,353,0,3.0350346,300,2.5,95,0.25,1,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
58,354,1,3.0350346,300,2.5,95,0.25,1,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,5
59,355,0,2.5247341,200,2.5,65,0.0,3,1,0.7,4,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2
59,356,0,2.5247341,200,2.5,65,0.0,3,1,0.7,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2
59,357,1,2.5247341,75,4.0,110,0.6,3,1,1.0,6,0.1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2
59,358,0,2.5247341,75,4.0,110,0.6,3,1,1.0,6,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2
59,359,0,1.5148403999999998,300,6.0,140,0.25,2,0,1.0,8,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,4,2
59,360,0,1.5148403999999998,300,6.0,140,0.25,2,0,1.0,8,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,5,2
60,361,1,1.9852072,125,6.0,65,0.0,3,0,1.0,4,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
60,362,0,1.9852072,125,6.0,65,0.0,3,0,1.0,4,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
60,363,0,2.2333581000000002,300,2.5,110,0.6,1,0,0.7,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
60,364,0,2.2333581000000002,300,2.5,110,0.6,1,0,0.7,4,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0
60,365,0,1.4889054,300,4.0,85,0.5,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
60,366,0,1.4889054,300,4.0,85,0.5,2,0,1.0,8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
61,367,0,1.1036489,125,6.0,55,0.0,1,0,0.7,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3
61,368,0,1.1036489,125,6.0,55,0.0,1,0,0.7,8,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3
61,369,0,1.2416049999999998,300,2.5,95,0.6,2,0,1.0,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
61,370,1,1.2416049999999998,300,2.5,95,0.6,2,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,3
61,371,0,1.3795612,250,4.0,110,0.25,0,0,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,3
61,372,0,1.3795612,250,4.0,110,0.25,0,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,3
62,373,0,4.1386835,125,2.5,55,0.0,3,1,0.7,8,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5
62,374,0,4.1386835,125,2.5,55,0.0,3,1,0.7,8,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5
62,375,0,4.4145957000000005,300,4.0,95,0.1,1,0,1.0,8,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,5
62,376,0,4.4145957000000005,300,4.0,95,0.1,1,0,1.0,8,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,5
62,377,0,3.5868589999999996,300,6.0,140,0.75,2,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,5
62,378,1,3.5868589999999996,300,6.0,140,0.75,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
63,379,0,4.690508,75,2.5,85,0.1,2,0,1.0,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
63,380,0,4.690508,75,2.5,85,0.1,2,0,1.0,2,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
63,381,0,5.2423324000000004,300,4.0,95,0.4,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
63,382,0,5.2423324000000004,300,4.0,95,0.4,3,0,1.0,4,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4
63,383,1,5.7941569,350,6.0,110,0.75,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
63,384,0,5.7941569,350,6.0,110,0.75,3,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
64,385,0,4.4965252,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4
64,386,0,4.4965252,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4
64,387,0,4.8177056,75,6.0,85,0.25,3,0,1.0,4,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4
64,388,0,4.8177056,75,6.0,85,0.25,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
64,389,1,5.1388859,300,2.5,95,0.6,3,0,1.0,6,0.1,0,0,0,1,0,0,0,0,0,1,1,1,0,4,4
64,390,0,5.1388859,300,2.5,95,0.6,3,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,4
65,391,0,4.690508,125,2.5,65,0.0,3,0,0.7,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
65,392,0,4.690508,125,2.5,65,0.0,3,0,0.7,2,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
65,393,1,3.5868589999999996,250,4.0,140,0.75,3,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
65,394,0,3.5868589999999996,250,4.0,140,0.75,3,0,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
65,395,0,4.1386835,300,6.0,85,0.25,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
65,396,0,4.1386835,300,6.0,85,0.25,2,0,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
66,397,0,6.6218936,125,4.0,100,0.0,3,1,1.0,8,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,5
66,398,0,6.6218936,125,4.0,100,0.0,3,1,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5
66,399,0,4.690508,300,6.0,85,0.4,3,1,1.0,6,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5
66,400,0,4.690508,300,6.0,85,0.4,3,1,1.0,6,0.3,0,0,1,0,0,0,0,0,1,0,0,1,1,3,5
